num,logits[3],logits[1],distance(3->1)
1,0.8991259932518005,0.07974529266357422,0.8193807005882263
2,0.8453787565231323,0.014808776788413525,0.8305699797347188
3,0.9980500936508179,0.0013149915030226111,0.9967351021477953
4,0.993517279624939,0.0043912166729569435,0.989126062951982
5,0.9988491535186768,0.00036443985300138593,0.9984847136656754
6,0.24493733048439026,0.5602157115936279,0.31527838110923767
7,0.9761832356452942,0.019557751715183258,0.9566254839301109
8,0.5071032643318176,0.05795665830373764,0.44914660602808
9,0.9865299463272095,0.0021870939526706934,0.9843428523745388
10,0.9240685105323792,0.05931929871439934,0.8647492118179798
11,0.973788321018219,0.015100066550076008,0.958688254468143
12,0.9915515184402466,0.004714421462267637,0.986837096977979
13,0.9952266216278076,0.00365863717161119,0.9915679844561964
14,0.3718947470188141,0.13753384351730347,0.23436090350151062
15,0.9975553154945374,0.0005436650244519114,0.9970116504700854
16,0.12964321672916412,0.033717598766088486,0.09592561796307564
17,0.9673553705215454,0.024938156828284264,0.9424172136932611
18,0.993050217628479,0.004519972484558821,0.9885302451439202
19,0.9897080659866333,0.008962545543909073,0.9807455204427242
20,0.9993632435798645,0.000433030363637954,0.9989302132162265
21,0.7905715107917786,0.005194488447159529,0.785377022344619
22,0.9980050921440125,0.0004103713727090508,0.9975947207713034
23,0.9569180607795715,0.013401365838944912,0.9435166949406266
24,0.9237844944000244,0.06773737818002701,0.8560471162199974
25,0.9992973804473877,0.00045433390187099576,0.9988430465455167
26,0.5014315843582153,0.08623739331960678,0.41519419103860855
27,0.9971006512641907,0.001818119897507131,0.9952825313666835
28,0.9884417057037354,0.008703377097845078,0.9797383286058903
29,0.6362308263778687,0.3188934624195099,0.31733736395835876
30,0.9144277572631836,0.031115885823965073,0.8833118714392185
31,0.8988520503044128,0.03036789409816265,0.8684841562062502
32,0.9997590184211731,0.0001408464158885181,0.9996181720052846
33,0.9304497838020325,0.009854686446487904,0.9205950973555446
34,0.9983218312263489,0.0009548873640596867,0.9973669438622892
35,0.9309236407279968,0.02152707800269127,0.9093965627253056
36,0.7932273149490356,0.0187994297593832,0.7744278851896524
37,0.9579938650131226,0.02130923606455326,0.9366846289485693
38,0.9965147376060486,0.001616384950466454,0.9948983526555821
39,0.9363378882408142,0.009545610286295414,0.9267922779545188
40,0.9798690676689148,0.0149465911090374,0.9649224765598774
41,0.9421989321708679,0.052286744117736816,0.8899121880531311
42,0.9659568667411804,0.008315092884004116,0.9576417738571763
43,0.9921159148216248,0.002031841315329075,0.9900840735062957
44,0.00974396150559187,0.0072194733656942844,0.002524488139897585
45,0.05909690260887146,0.09472375363111496,0.0356268510222435
46,0.15933197736740112,0.11546123772859573,0.04387073963880539
47,0.0006523753399960697,0.27643832564353943,0.27578595030354336
48,0.6145668029785156,0.15110242366790771,0.4634643793106079
49,0.7313981652259827,0.1752496361732483,0.5561485290527344
50,0.9973021745681763,0.0016790598165243864,0.9956231147516519
51,0.998257577419281,0.0015170524129644036,0.9967405250063166
52,0.9988603591918945,0.0005399808287620544,0.9983203783631325
53,0.9858765006065369,0.00681687006726861,0.9790596305392683
54,0.9961647987365723,0.0019361590966582298,0.994228639639914
55,0.9893417358398438,0.0038715233094990253,0.9854702125303447
56,0.949555516242981,0.03990422561764717,0.9096512906253338
57,0.898139238357544,0.03622286021709442,0.8619163781404495
58,0.6133543252944946,0.024507980793714523,0.5888463445007801
59,0.9829599857330322,0.013642838224768639,0.9693171475082636
60,0.8686890006065369,0.024567874148488045,0.8441211264580488
61,0.4491477310657501,0.21486665308475494,0.23428107798099518
62,0.5211941003799438,0.22879281640052795,0.2924012839794159
63,0.99800044298172,0.0007455376908183098,0.9972549052909017
64,0.9798017740249634,0.004221207927912474,0.9755805660970509
65,0.9877321720123291,0.007508019916713238,0.9802241520956159
66,0.9991165995597839,0.0005100605776533484,0.9986065389821306
67,0.9981143474578857,0.0014919227687641978,0.9966224246891215
68,0.0016558578936383128,0.02057311125099659,0.018917253357358277
69,0.7465202808380127,0.06420198082923889,0.6823183000087738
70,0.9610244035720825,0.009105861186981201,0.9519185423851013
71,0.5879018902778625,0.07707587629556656,0.510826013982296
72,0.9929163455963135,0.003288852283731103,0.9896274933125824
73,0.8378610014915466,0.03847616910934448,0.7993848323822021
74,0.9850436449050903,0.01045924797654152,0.9745843969285488
75,0.9406278133392334,0.03902750089764595,0.9016003124415874
76,0.999895453453064,8.775421883910894e-05,0.9998076992342249
77,0.9445103406906128,0.04178086295723915,0.9027294777333736
78,0.9995194673538208,0.00030253847944550216,0.9992169288743753
79,0.01950976438820362,0.17312736809253693,0.1536176037043333
80,0.9898910522460938,0.007077576592564583,0.9828134756535292
81,0.9743009209632874,0.017075924202799797,0.9572249967604876
82,0.9731791019439697,0.022032978013157845,0.9511461239308119
83,0.9791756868362427,0.015700269490480423,0.9634754173457623
84,0.9517105221748352,0.017113693058490753,0.9345968291163445
85,0.998969316482544,0.0002615883422549814,0.998707728140289
86,0.9881757497787476,0.009933137334883213,0.9782426124438643
87,0.9921520352363586,0.004332744050770998,0.9878192911855876
88,0.9836938977241516,0.0023414629977196455,0.981352434726432
89,0.9916914701461792,0.0072873616591095924,0.9844041084870696
90,0.007704799994826317,0.023245783522725105,0.015540983527898788
91,0.668122410774231,0.06559470295906067,0.6025277078151703
92,0.9971606731414795,0.002197438385337591,0.9949632347561419
93,0.46433621644973755,0.17399318516254425,0.2903430312871933
94,0.975557804107666,0.012042693793773651,0.9635151103138924
95,0.9770253896713257,0.02001076005399227,0.9570146296173334
96,0.8296656012535095,0.036144230514764786,0.7935213707387447
97,0.980047881603241,0.013206756673753262,0.9668411249294877
98,0.9962044358253479,0.0012530124513432384,0.9949514233740047
99,0.00024076148110907525,0.00822470709681511,0.007983945615706034
100,0.6253594160079956,0.05482102930545807,0.5705383867025375
101,0.9950823783874512,0.0019987027626484632,0.9930836756248027
102,0.8178167343139648,0.044947683811187744,0.7728690505027771
103,0.9055279493331909,0.0187868420034647,0.8867411073297262
104,0.9964861869812012,0.002720485907047987,0.9937657010741532
105,0.993503987789154,0.0040390826761722565,0.9894649051129818
106,0.9952961802482605,0.0009251879528164864,0.994370992295444
107,0.9376832246780396,0.03407695144414902,0.9036062732338905
108,0.6492353677749634,0.09659770876169205,0.5526376590132713
109,0.9941985607147217,0.0045412881299853325,0.9896572725847363
110,0.9958215951919556,0.002450162312015891,0.9933714328799397
111,0.09062536060810089,0.017793457955121994,0.0728319026529789
112,0.7847857475280762,0.042038142681121826,0.7427476048469543
113,0.8289414644241333,0.1073441132903099,0.7215973511338234
114,0.6062132716178894,0.18908895552158356,0.41712431609630585
115,0.10372551530599594,0.04868806526064873,0.055037450045347214
116,0.36639538407325745,0.1026839092373848,0.26371147483587265
117,0.9994449019432068,0.00034703241544775665,0.999097869527759
118,0.010966639965772629,0.16084013879299164,0.149873498827219
119,0.006421960424631834,0.07245167344808578,0.06602971302345395
120,0.9191402792930603,0.01783858798444271,0.9013016913086176
121,0.16585510969161987,0.3024548888206482,0.13659977912902832
122,0.13644132018089294,0.37227433919906616,0.23583301901817322
123,0.0685039684176445,0.0300300195813179,0.0384739488363266
124,0.8858557939529419,0.06672029197216034,0.8191355019807816
125,0.3778448700904846,0.057062506675720215,0.3207823634147644
126,0.9980701804161072,0.0012336791260167956,0.9968365012900904
127,0.08064460009336472,0.04120592027902603,0.039438679814338684
128,0.9759104251861572,0.004198851529508829,0.9717115736566484
129,0.11532332003116608,0.08031702786684036,0.035006292164325714
130,0.9951120018959045,0.0028557307086884975,0.992256271187216
131,0.7582967281341553,0.2222089022397995,0.5360878258943558
132,0.9356105923652649,0.010284150950610638,0.9253264414146543
133,0.5741957426071167,0.05136590451002121,0.5228298380970955
134,0.8939475417137146,0.03495579585433006,0.8589917458593845
135,0.9978570342063904,0.0009704813710413873,0.996886552835349
136,0.9973867535591125,0.0016714046942070127,0.9957153488649055
137,0.008709383197128773,0.029474999755620956,0.020765616558492184
138,0.9305294156074524,0.014068164862692356,0.91646125074476
139,0.187791109085083,0.11663426458835602,0.07115684449672699
140,0.09492462128400803,0.07491374015808105,0.02001088112592697
141,0.9949733018875122,0.0037863212637603283,0.9911869806237519
142,0.00960101094096899,0.0067332228645682335,0.002867788076400757
143,0.9849367737770081,0.0037956691812723875,0.9811411045957357
